time,open,high,low,close,candle,body,wick_up,wick_down,pattern,rsi,ema20,ema50,macd,histogram,adx,atr,signal,score,sl,tp,logged_at
2023-12-13 15:00:00,1996.90002,1997.90002,1993.40002,1997.0,BULLISH,0.09998,0.90002,3.5,Doji,49.58,1996.61256,2001.29199,-0.45602,0.73636,25.09,3.92033,,,,,2023-12-13 15:00:00
2023-12-13 16:00:00,1997.0,1998.90002,1995.5,1996.30005,BEARISH,0.69995,1.90002,0.80005,Spinning Top,48.05,1996.5828,2001.09622,-0.44764,0.59579,24.68,3.85096,,,,,2023-12-13 16:00:00
2023-12-13 17:00:00,1996.40002,1998.59998,1996.19995,1997.09998,BULLISH,0.69995,1.5,0.20007,Inverted Hammer,49.95,1996.63205,2000.93951,-0.37216,0.53701,24.33,3.6575,,,,,2023-12-13 17:00:00
2023-12-13 18:00:00,1997.09998,1997.80005,1994.5,1997.09998,DOJI,0.0,0.70007,2.59998,Doji,49.95,1996.67662,2000.78894,-0.30879,0.48031,26.19,3.60984,,,,,2023-12-13 18:00:00
2023-12-13 19:00:00,1996.69995,2033.0,1996.69995,2029.09998,BULLISH,32.40002,3.90002,0.0,None,81.44,1999.76456,2001.89917,2.29709,2.46895,32.95,7.96853,,,,,2023-12-13 19:00:00
2023-12-13 20:00:00,2029.19995,2039.80005,2028.0,2039.40002,BULLISH,10.20007,0.40002,1.19995,None,84.76,2003.53936,2003.3698,5.13421,4.24486,38.81,8.4794,,,,,2023-12-13 20:00:00
2023-12-13 21:00:00,2039.30005,2043.30005,2036.90002,2043.09998,BULLISH,3.79993,0.20007,2.40002,None,85.75,2007.30704,2004.92784,7.59367,5.36345,43.89,8.20215,,,,,2023-12-13 21:00:00
2023-12-13 23:00:00,2043.19995,2047.80005,2039.09998,2047.40002,BULLISH,4.20007,0.40002,4.09998,None,86.82,2011.12542,2006.59342,9.77708,6.03749,48.72,8.26854,,,,,2023-12-13 23:00:00
2023-12-14 00:00:00,2047.40002,2053.5,2045.09998,2052.19995,BULLISH,4.79993,1.30005,2.30005,None,87.91,2015.03728,2008.38191,11.75921,6.4157,52.91,8.28607,,,,,2023-12-14 00:00:00
2023-12-14 01:00:00,2052.30005,2052.5,2044.19995,2046.90002,BEARISH,5.40002,0.19995,2.70007,Bearish Engulfing ↓,80.04,2018.07183,2009.89242,12.75537,5.92949,55.68,8.28794,,,,,2023-12-14 01:00:00
2023-12-14 02:00:00,2046.80005,2049.19995,2045.30005,2047.5,BULLISH,0.69995,1.69995,1.5,Spinning Top,80.25,2020.87451,2011.36723,13.43834,5.28996,58.07,7.70286,,,,,2023-12-14 02:00:00
2023-12-14 03:00:00,2047.40002,2049.6001,2044.80005,2045.5,BEARISH,1.90002,2.20007,0.69995,None,77.26,2023.21979,2012.70577,13.66074,4.40989,59.55,7.31582,,,,,2023-12-14 03:00:00
2023-12-14 04:00:00,2045.40002,2046.69995,2044.59998,2045.59998,BULLISH,0.19995,1.09998,0.80005,Doji,77.3,2025.35124,2013.99574,13.68728,3.54915,60.56,6.62038,,,,,2023-12-14 04:00:00
2023-12-14 05:00:00,2045.69995,2050.5,2044.80005,2049.69995,BULLISH,4.0,0.80005,0.8999,None,79.15,2027.67017,2015.3959,13.87916,2.99282,62.34,6.49765,,,,,2023-12-14 05:00:00
2023-12-14 06:00:00,2049.80005,2051.8999,2048.6001,2050.0,BULLISH,0.19995,1.8999,1.19995,Doji,79.28,2029.79682,2016.75293,13.89526,2.40714,63.88,6.07127,,,,,2023-12-14 06:00:00
2023-12-14 07:00:00,2050.0,2051.19995,2043.69995,2047.30005,BEARISH,2.69995,1.19995,3.6001,None,74.67,2031.46379,2017.95085,13.53414,1.63682,59.15,6.26177,,,,,2023-12-14 07:00:00
2023-12-14 08:00:00,2047.19995,2055.0,2046.59998,2051.19995,BULLISH,4.0,3.80005,0.59998,Bullish Engulfing ↑,76.77,2033.34343,2019.25474,13.40808,1.20861,56.86,6.54687,,,,,2023-12-14 08:00:00
2023-12-14 09:00:00,2051.3999,2053.6001,2048.8999,2051.30005,BEARISH,0.09985,2.2002,2.40015,Doji,76.83,2035.05358,2020.51142,13.16451,0.77202,54.88,6.30065,,,,,2023-12-14 09:00:00
2023-12-14 10:00:00,2051.19995,2051.3999,2046.90002,2048.69995,BEARISH,2.5,0.19995,1.79993,None,72.21,2036.35323,2021.61685,12.61623,0.179,50.94,6.06054,,,,,2023-12-14 10:00:00
2023-12-14 11:00:00,2048.69995,2049.8999,2047.59998,2049.6001,BULLISH,0.90015,0.2998,1.09998,None,72.82,2037.61484,2022.71423,12.1147,-0.25802,47.53,5.55913,,,,,2023-12-14 11:00:00
2023-12-14 12:00:00,2049.69995,2053.8999,2048.19995,2053.5,BULLISH,3.80005,0.3999,1.5,None,75.34,2039.12771,2023.92152,11.89481,-0.38233,46.94,5.57791,,,,,2023-12-14 12:00:00
2023-12-14 13:00:00,2053.6001,2053.8999,2042.0,2052.0,BEARISH,1.6001,0.2998,10.0,Hanging Man ↓,72.55,2040.35364,2025.02264,11.46732,-0.64786,40.73,6.42084,,,,,2023-12-14 13:00:00
2023-12-14 14:00:00,2052.0,2062.8999,2049.69995,2058.0,BULLISH,6.0,4.8999,2.30005,None,76.33,2042.03425,2026.31587,11.48034,-0.50787,39.78,7.32472,,,,,2023-12-14 14:00:00
2023-12-14 15:00:00,2058.0,2061.80005,2051.19995,2055.0,BEARISH,3.0,3.80005,3.80005,Spinning Top,71.06,2043.26908,2027.44073,11.1204,-0.69425,38.96,7.76144,,,,,2023-12-14 15:00:00
2023-12-14 16:00:00,2054.8999,2056.19995,2052.5,2054.0,BEARISH,0.8999,1.30005,1.5,Spinning Top,69.35,2044.29108,2028.48227,10.63189,-0.94621,38.24,7.21991,,,,,2023-12-14 16:00:00
2023-12-14 17:00:00,2054.0,2054.1001,2049.1001,2050.6001,BEARISH,3.3999,0.1001,1.5,None,63.71,2044.89193,2029.34964,9.85678,-1.37706,34.73,6.92392,,,,,2023-12-14 17:00:00
2023-12-14 18:00:00,2050.6001,2050.69995,2043.5,2045.80005,BEARISH,4.80005,0.09985,2.30005,None,56.71,2044.97842,2029.99475,8.75426,-1.98366,32.03,6.96072,,,,,2023-12-14 18:00:00
2023-12-14 19:00:00,2045.90002,2048.6001,2044.5,2048.1001,BULLISH,2.20007,0.5,1.40002,None,59.03,2045.27572,2030.70477,7.97418,-2.21099,29.68,6.57931,,,,,2023-12-14 19:00:00
2023-12-14 20:00:00,2048.1001,2051.6001,2047.59998,2051.1001,BULLISH,3.0,0.5,0.50012,None,61.9,2045.83043,2031.50458,7.51145,-2.13898,27.65,6.23541,,,,,2023-12-14 20:00:00
2023-12-14 21:00:00,2051.1001,2051.6001,2050.19995,2051.30005,BULLISH,0.19995,0.30005,0.90015,Spinning Top,62.1,2046.35134,2032.28088,7.07926,-2.05694,25.88,5.59071,,,,,2023-12-14 21:00:00
2023-12-14 23:00:00,2051.30005,2053.1001,2049.69995,2049.80005,BEARISH,1.5,1.80005,0.1001,None,59.68,2046.67979,2032.9679,6.54031,-2.0767,22.82,5.29864,,,,,2023-12-14 23:00:00
2023-12-15 00:00:00,2049.80005,2050.6001,2045.5,2046.80005,BEARISH,3.0,0.80005,1.30005,None,55.07,2046.69124,2033.51034,5.80421,-2.25024,23.34,5.27216,,,,,2023-12-15 00:00:00
2023-12-15 01:00:00,2047.0,2048.0,2046.09998,2046.5,BEARISH,0.5,1.0,0.40002,Spinning Top,54.61,2046.67303,2034.01974,5.13742,-2.33363,23.79,4.82255,,,,,2023-12-15 01:00:00
2023-12-15 02:00:00,2046.40002,2051.69995,2046.09998,2050.19995,BULLISH,3.79993,1.5,0.30005,Bullish Engulfing ↑,59.1,2047.00893,2034.65426,4.85161,-2.09555,20.83,4.9262,,,,,2023-12-15 02:00:00
2023-12-15 03:00:00,2050.1001,2050.69995,2048.1001,2050.0,BEARISH,0.1001,0.59985,1.8999,Doji,58.76,2047.29379,2035.25605,4.55644,-1.91258,18.26,4.61602,,,,,2023-12-15 03:00:00
2023-12-15 04:00:00,2049.8999,2051.69995,2049.5,2050.69995,BULLISH,0.80005,1.0,0.3999,Bullish Engulfing ↑,59.63,2047.61819,2035.86169,4.3291,-1.71194,16.04,4.29388,,,,,2023-12-15 04:00:00
2023-12-15 05:00:00,2051.0,2051.5,2049.30005,2049.6001,BEARISH,1.3999,0.5,0.30005,Bearish Engulfing ↓,57.57,2047.80694,2036.40045,4.0139,-1.6217,13.94,4.01469,,,,,2023-12-15 05:00:00
2023-12-15 06:00:00,2049.5,2050.6001,2048.6001,2050.30005,BULLISH,0.80005,0.30005,0.8999,None,58.55,2048.04438,2036.94554,3.77705,-1.48684,13.03,3.74606,,,,,2023-12-15 06:00:00
2023-12-15 07:00:00,2050.3999,2053.6001,2050.0,2052.19995,BULLISH,1.80005,1.40015,0.3999,None,61.17,2048.44015,2037.54375,3.7,-1.25111,13.96,3.7266,,,,,2023-12-15 07:00:00
2023-12-15 08:00:00,2052.19995,2055.3999,2051.3999,2054.69995,BULLISH,2.5,0.69995,0.80005,None,64.36,2049.03632,2038.21654,3.7969,-0.92337,16.35,3.76306,,,,,2023-12-15 08:00:00
2023-12-15 09:00:00,2054.69995,2058.8999,2054.69995,2057.30005,BULLISH,2.6001,1.59985,0.0,None,67.37,2049.82334,2038.96491,4.03696,-0.54665,20.7,3.82131,,,,,2023-12-15 09:00:00
2023-12-15 10:00:00,2057.30005,2059.1001,2055.6001,2057.1001,BEARISH,0.19995,1.80005,1.5,Doji,66.9,2050.51637,2039.6761,4.16309,-0.33642,24.47,3.77847,,,,,2023-12-15 10:00:00
2023-12-15 11:00:00,2057.1001,2058.1001,2054.3999,2056.19995,BEARISH,0.90015,1.0,1.80005,Spinning Top,64.73,2051.05766,2040.32409,4.14266,-0.28548,25.7,3.76803,,,,,2023-12-15 11:00:00
2023-12-15 12:00:00,2056.30005,2059.6001,2055.6001,2055.69995,BEARISH,0.6001,3.30005,0.09985,Shooting Star ↓,63.49,2051.49978,2040.92707,4.03956,-0.31087,27.91,3.79896,,,,,2023-12-15 12:00:00
2023-12-15 13:00:00,2055.80005,2058.80005,2041.0,2045.69995,BEARISH,10.1001,3.0,4.69995,None,45.0,2050.94742,2041.11424,3.11502,-0.98832,29.77,5.66577,,,,,2023-12-15 13:00:00
2023-12-15 14:00:00,2045.69995,2050.69995,2045.59998,2047.40002,BULLISH,1.70007,3.29993,0.09998,Inverted Hammer,47.78,2050.60957,2041.36074,2.49079,-1.29004,31.39,5.59033,,,,,2023-12-15 14:00:00
2023-12-15 15:00:00,2047.5,2053.3999,2046.5,2049.6001,BULLISH,2.1001,3.7998,1.0,None,51.22,2050.51343,2041.68385,2.14884,-1.30559,30.39,5.76494,,,,,2023-12-15 15:00:00
2023-12-15 16:00:00,2049.5,2050.8999,2047.30005,2048.19995,BEARISH,1.30005,1.3999,0.8999,None,49.01,2050.2931,2041.93939,1.74475,-1.36775,29.52,5.47626,,,,,2023-12-15 16:00:00
2023-12-15 17:00:00,2048.19995,2048.80005,2046.19995,2047.09998,BEARISH,1.09998,0.6001,0.90002,None,47.28,2049.98899,2042.14176,1.32052,-1.43358,29.42,5.09277,,,,,2023-12-15 17:00:00
2023-12-15 18:00:00,2047.09998,2048.0,2033.80005,2033.80005,BEARISH,13.29993,0.90002,0.0,Marubozu Bear ↓,32.4,2048.44719,2041.81464,-0.08786,-2.27357,33.67,6.30706,,,,,2023-12-15 18:00:00
