<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.04.21	11:00:00	3394.905	3394.945	3386.401	3388.866	2275	0	159
2025.04.21	11:15:00	3388.839	3392.720	3386.690	3392.587	3282	0	159
2025.04.21	11:30:00	3392.632	3403.950	3392.547	3403.418	3989	0	159
2025.04.21	11:45:00	3403.466	3405.924	3401.733	3404.443	2917	0	159
2025.04.21	12:00:00	3404.543	3406.730	3401.630	3402.678	2562	0	159
2025.04.21	12:15:00	3402.712	3407.903	3397.966	3398.508	5266	0	159
2025.04.21	12:30:00	3398.545	3407.314	3398.128	3407.292	3626	0	159
2025.04.21	12:45:00	3407.256	3415.743	3406.698	3414.886	4037	0	159
2025.04.21	13:00:00	3414.860	3424.408	3414.715	3420.693	7253	0	159
2025.04.21	13:15:00	3420.718	3421.724	3412.888	3416.609	4688	0	159
2025.04.21	13:30:00	3416.572	3420.457	3405.186	3416.743	9354	0	159
2025.04.21	13:45:00	3416.768	3426.785	3414.661	3420.450	6317	0	159
2025.04.21	14:00:00	3420.423	3430.240	3419.252	3426.516	5580	0	159
2025.04.21	14:15:00	3426.485	3429.435	3421.479	3426.548	6113	0	159
2025.04.21	14:30:00	3426.519	3427.636	3415.323	3418.183	6519	0	159
2025.04.21	14:45:00	3418.201	3418.869	3408.889	3416.707	5613	0	159
2025.04.21	15:00:00	3416.751	3418.658	3407.934	3412.049	5408	0	160
2025.04.21	15:15:00	3412.073	3421.106	3411.152	3420.812	4072	0	159
2025.04.21	15:30:00	3420.702	3426.178	3414.775	3423.465	4595	0	160
2025.04.21	15:45:00	3423.437	3424.254	3418.849	3422.941	3725	0	159
2025.04.21	16:00:00	3422.897	3424.059	3415.863	3416.587	3510	0	160
2025.04.21	16:15:00	3416.612	3417.174	3413.594	3414.525	3148	0	160
2025.04.21	16:30:00	3414.500	3415.642	3410.196	3413.101	2846	0	159
2025.04.21	16:45:00	3413.174	3416.090	3412.782	3414.596	2469	0	159
2025.04.21	17:00:00	3414.648	3415.048	3405.988	3409.042	3559	0	159
2025.04.21	17:15:00	3409.047	3415.328	3408.242	3414.008	3436	0	159
2025.04.21	17:30:00	3414.049	3421.236	3414.049	3417.903	2455	0	159
2025.04.21	17:45:00	3417.870	3422.894	3417.313	3422.507	2013	0	160
2025.04.21	18:00:00	3422.554	3424.811	3419.008	3419.745	2621	0	159
2025.04.21	18:15:00	3419.751	3425.006	3417.650	3424.862	2264	0	159
2025.04.21	18:30:00	3424.907	3426.659	3424.522	3425.844	1769	0	160
2025.04.21	18:45:00	3425.809	3426.680	3424.941	3426.480	1632	0	160
2025.04.21	19:00:00	3426.353	3430.547	3425.538	3427.934	1873	0	160
2025.04.21	19:15:00	3427.894	3429.232	3422.117	3422.226	2092	0	159
2025.04.21	19:30:00	3422.195	3424.266	3418.377	3418.404	2112	0	159
2025.04.21	19:45:00	3418.379	3423.964	3417.436	3423.431	2358	0	159
2025.04.21	20:00:00	3423.458	3424.208	3419.628	3421.083	1569	0	159
2025.04.21	20:15:00	3420.983	3423.634	3420.823	3422.309	1309	0	159
2025.04.21	20:30:00	3422.328	3425.466	3421.491	3424.346	1137	0	160
2025.04.21	20:45:00	3424.340	3427.195	3423.770	3424.875	1126	0	159
2025.04.21	22:00:00	3423.892	3433.469	3423.892	3432.132	2000	0	159
2025.04.21	22:15:00	3432.173	3435.874	3430.809	3433.645	2426	0	159
2025.04.21	22:30:00	3433.693	3433.693	3428.794	3430.226	1661	0	159
2025.04.21	22:45:00	3430.202	3433.626	3428.123	3431.062	2281	0	160
2025.04.21	23:00:00	3431.096	3434.636	3429.359	3433.767	1981	0	160
2025.04.21	23:15:00	3433.803	3441.639	3433.803	3441.414	3754	0	159
2025.04.21	23:30:00	3441.502	3444.257	3439.811	3441.787	2941	0	159
2025.04.21	23:45:00	3441.827	3441.827	3431.722	3434.548	4667	0	159
2025.04.22	00:00:00	3434.524	3435.457	3412.180	3417.372	9288	0	159
2025.04.22	00:15:00	3417.329	3431.909	3415.410	3427.780	6933	0	159
2025.04.22	00:30:00	3427.792	3429.952	3418.618	3424.744	5616	0	159
2025.04.22	00:45:00	3424.819	3427.219	3421.958	3425.491	3876	0	159
2025.04.22	01:00:00	3425.503	3434.243	3421.564	3433.801	7062	0	159
2025.04.22	01:15:00	3433.767	3441.384	3432.191	3439.873	5595	0	159
2025.04.22	01:30:00	3439.839	3453.063	3437.651	3450.491	7304	0	159
2025.04.22	01:45:00	3450.428	3455.063	3448.379	3452.935	5987	0	159
2025.04.22	02:00:00	3452.981	3453.560	3442.434	3449.640	7231	0	159
2025.04.22	02:15:00	3449.643	3457.908	3449.586	3455.898	4010	0	159
2025.04.22	02:30:00	3455.849	3468.865	3453.368	3468.240	5225	0	159
2025.04.22	02:45:00	3468.257	3476.065	3466.375	3473.119	5985	0	159
2025.04.22	03:00:00	3473.092	3477.839	3472.065	3476.185	4705	0	159
2025.04.22	03:15:00	3476.231	3489.188	3476.159	3488.574	6998	0	159
2025.04.22	03:30:00	3488.587	3494.843	3483.754	3490.434	5459	0	159
2025.04.22	03:45:00	3490.408	3491.798	3486.916	3487.776	3515	0	160
2025.04.22	04:00:00	3487.894	3488.552	3479.516	3481.695	5216	0	159
2025.04.22	04:15:00	3481.742	3485.802	3480.003	3483.215	3396	0	159
2025.04.22	04:30:00	3483.265	3484.345	3480.428	3481.648	2563	0	160
2025.04.22	04:45:00	3481.574	3487.237	3479.621	3484.484	2131	0	160
2025.04.22	05:00:00	3484.448	3486.878	3477.561	3479.542	3750	0	159
2025.04.22	05:15:00	3479.550	3482.299	3477.153	3480.581	2755	0	159
2025.04.22	05:30:00	3480.615	3488.254	3473.467	3488.101	6292	0	159
2025.04.22	05:45:00	3488.126	3495.589	3487.673	3494.391	5828	0	159
2025.04.22	06:00:00	3494.344	3498.430	3488.939	3497.507	6223	0	159
2025.04.22	06:15:00	3497.463	3500.033	3482.400	3488.496	8607	0	159
2025.04.22	06:30:00	3488.365	3488.376	3476.723	3485.718	9130	0	159
2025.04.22	06:45:00	3485.752	3490.924	3475.208	3479.797	9160	0	159
2025.04.22	07:00:00	3479.756	3480.684	3460.861	3462.079	9282	0	159
2025.04.22	07:15:00	3462.104	3471.457	3461.008	3465.464	6884	0	159
2025.04.22	07:30:00	3465.430	3479.964	3465.110	3473.804	5733	0	159
2025.04.22	07:45:00	3473.828	3474.081	3467.947	3468.670	5233	0	159
2025.04.22	08:00:00	3468.634	3472.689	3465.901	3469.203	3744	0	159
2025.04.22	08:15:00	3469.147	3469.350	3463.197	3464.327	2887	0	159
2025.04.22	08:30:00	3464.301	3464.766	3451.059	3451.193	6570	0	159
2025.04.22	08:45:00	3451.228	3454.309	3443.151	3443.965	6235	0	159
2025.04.22	09:00:00	3444.062	3457.098	3443.989	3454.385	6274	0	159
2025.04.22	09:15:00	3454.393	3458.819	3453.691	3456.335	3387	0	159
2025.04.22	09:30:00	3456.373	3457.443	3451.336	3456.542	4198	0	159
2025.04.22	09:45:00	3456.578	3457.645	3451.023	3454.619	4156	0	159
2025.04.22	10:00:00	3454.619	3468.350	3454.619	3465.507	4636	0	159
2025.04.22	10:15:00	3465.586	3465.678	3455.190	3457.943	4608	0	160
2025.04.22	10:30:00	3457.916	3463.161	3454.427	3458.035	4000	0	159
2025.04.22	10:45:00	3458.000	3458.197	3451.329	3452.297	3742	0	160
2025.04.22	11:00:00	3452.363	3457.278	3448.278	3456.078	3807	0	160
2025.04.22	11:15:00	3455.981	3458.878	3450.316	3452.960	3069	0	159
2025.04.22	11:30:00	3452.885	3454.507	3448.080	3453.151	4086	0	159
2025.04.22	11:45:00	3453.216	3461.254	3452.890	3456.715	3052	0	160
2025.04.22	12:00:00	3456.706	3459.960	3452.596	3456.013	4902	0	159
2025.04.22	12:15:00	3456.054	3464.829	3451.362	3454.491	6654	0	159
2025.04.22	12:30:00	3454.404	3455.002	3441.724	3445.557	8141	0	159
2025.04.22	12:45:00	3445.489	3445.799	3424.256	3431.585	11230	0	159
2025.04.22	13:00:00	3431.564	3444.406	3420.526	3443.244	12973	0	159
2025.04.22	13:15:00	3443.282	3449.705	3435.539	3443.682	8364	0	159
2025.04.22	13:30:00	3443.658	3445.250	3411.065	3411.807	13949	0	159
2025.04.22	13:45:00	3411.843	3430.685	3408.591	3418.726	12120	0	159
2025.04.22	14:00:00	3418.757	3435.129	3418.024	3430.733	8416	0	159
2025.04.22	14:15:00	3430.681	3433.806	3423.388	3432.169	6679	0	159
2025.04.22	14:30:00	3432.128	3438.966	3431.355	3431.355	6273	0	159
2025.04.22	14:45:00	3431.327	3431.556	3424.491	3429.954	4785	0	159
2025.04.22	15:00:00	3430.043	3433.209	3419.214	3426.082	5452	0	160
2025.04.22	15:15:00	3426.145	3427.564	3412.116	3412.613	5114	0	159
2025.04.22	15:30:00	3412.559	3429.537	3410.299	3429.041	6362	0	159
2025.04.22	15:45:00	3429.003	3430.057	3414.705	3417.729	5777	0	159
2025.04.22	16:00:00	3417.678	3421.075	3405.087	3414.019	12171	0	159
2025.04.22	16:15:00	3414.048	3414.431	3385.077	3386.754	14470	0	159
2025.04.22	16:30:00	3386.781	3392.369	3371.994	3383.687	13800	0	159
2025.04.22	16:45:00	3383.716	3394.487	3381.436	3392.966	8843	0	159
2025.04.22	17:00:00	3392.991	3398.366	3386.118	3396.588	8381	0	159
2025.04.22	17:15:00	3396.694	3410.316	3395.833	3407.456	10249	0	159
2025.04.22	17:30:00	3407.414	3407.952	3396.057	3396.459	6263	0	159
2025.04.22	17:45:00	3396.434	3404.757	3395.748	3401.863	4251	0	159
2025.04.22	18:00:00	3401.837	3402.588	3392.842	3397.463	3939	0	159
2025.04.22	18:15:00	3397.414	3397.789	3386.111	3388.629	3998	0	159
2025.04.22	18:30:00	3388.674	3391.685	3381.018	3382.383	3295	0	159
2025.04.22	18:45:00	3382.372	3382.372	3373.143	3381.451	4109	0	159
2025.04.22	19:00:00	3381.488	3385.824	3380.723	3381.632	3488	0	159
2025.04.22	19:15:00	3381.691	3384.373	3375.461	3375.461	3907	0	160
2025.04.22	19:30:00	3375.443	3377.180	3366.745	3374.841	4777	0	159
2025.04.22	19:45:00	3374.801	3377.872	3369.729	3374.789	4239	0	160
2025.04.22	20:00:00	3374.818	3382.400	3373.309	3382.095	2883	0	159
2025.04.22	20:15:00	3382.107	3382.727	3379.466	3381.307	1747	0	159
2025.04.22	20:30:00	3381.291	3381.846	3376.777	3379.797	1842	0	159
2025.04.22	20:45:00	3379.830	3382.609	3377.175	3381.379	1621	0	159
2025.04.22	22:00:00	3337.567	3347.056	3316.673	3335.431	8759	0	159
2025.04.22	22:15:00	3335.469	3336.503	3319.143	3319.641	6042	0	159
2025.04.22	22:30:00	3319.601	3333.421	3315.828	3332.230	5930	0	159
2025.04.22	22:45:00	3332.255	3334.091	3323.284	3327.904	5743	0	159
2025.04.22	23:00:00	3327.935	3341.334	3326.815	3340.988	4299	0	160
2025.04.22	23:15:00	3340.977	3349.967	3338.116	3339.694	5487	0	159
2025.04.22	23:30:00	3339.615	3341.672	3332.775	3338.139	4447	0	159
2025.04.22	23:45:00	3338.165	3341.093	3332.107	3336.561	5353	0	159
2025.04.23	00:00:00	3336.607	3343.020	3334.587	3343.020	4912	0	159
2025.04.23	00:15:00	3342.994	3352.719	3338.771	3350.885	4367	0	159
2025.04.23	00:30:00	3350.847	3358.200	3350.580	3357.138	4887	0	159
2025.04.23	00:45:00	3357.147	3371.307	3356.227	3367.865	6655	0	159
2025.04.23	01:00:00	3367.949	3380.702	3360.509	3371.575	15098	0	159
2025.04.23	01:15:00	3371.605	3377.427	3366.530	3368.344	8120	0	159
2025.04.23	01:30:00	3368.325	3386.248	3358.985	3385.914	9031	0	159
2025.04.23	01:45:00	3385.940	3386.643	3377.661	3379.260	7742	0	159
2025.04.23	02:00:00	3379.252	3379.981	3371.134	3372.224	5314	0	159
2025.04.23	02:15:00	3372.276	3373.610	3368.726	3373.266	3087	0	160
2025.04.23	02:30:00	3373.291	3375.158	3357.838	3362.592	6691	0	159
2025.04.23	02:45:00	3362.564	3363.819	3348.655	3354.221	9764	0	159
2025.04.23	03:00:00	3354.141	3355.659	3329.160	3336.303	11066	0	159
2025.04.23	03:15:00	3336.271	3341.178	3331.084	3335.267	9477	0	159
2025.04.23	03:30:00	3335.325	3344.669	3335.325	3344.669	4085	0	159
2025.04.23	03:45:00	3344.708	3346.728	3335.895	3338.878	4369	0	159
2025.04.23	04:00:00	3338.956	3343.249	3337.496	3340.278	2423	0	159
2025.04.23	04:15:00	3340.182	3343.037	3335.623	3339.496	2624	0	159
2025.04.23	04:30:00	3339.435	3345.555	3338.023	3345.117	2215	0	159
2025.04.23	04:45:00	3345.110	3347.159	3342.756	3346.761	2798	0	160
2025.04.23	05:00:00	3346.651	3347.725	3342.136	3346.581	2719	0	160
2025.04.23	05:15:00	3346.579	3349.383	3336.240	3338.947	3286	0	160
2025.04.23	05:30:00	3338.974	3342.818	3318.924	3325.756	10481	0	159
2025.04.23	05:45:00	3325.783	3326.306	3315.936	3319.116	8578	0	159
2025.04.23	06:00:00	3319.140	3321.000	3307.896	3316.473	11613	0	159
2025.04.23	06:15:00	3316.515	3325.952	3314.313	3322.321	8559	0	159
2025.04.23	06:30:00	3322.347	3323.000	3312.551	3312.871	7055	0	159
2025.04.23	06:45:00	3312.830	3318.001	3291.789	3301.119	10487	0	159
2025.04.23	07:00:00	3301.148	3312.791	3301.148	3307.778	5946	0	159
2025.04.23	07:15:00	3307.805	3310.929	3303.211	3309.082	5335	0	159
2025.04.23	07:30:00	3309.133	3318.586	3307.480	3318.193	3819	0	160
2025.04.23	07:45:00	3318.184	3320.580	3313.297	3319.130	3378	0	159
2025.04.23	08:00:00	3319.185	3319.503	3305.439	3306.414	4186	0	159
2025.04.23	08:15:00	3306.447	3316.813	3305.993	3315.832	3826	0	159
2025.04.23	08:30:00	3315.807	3319.040	3314.322	3317.406	2756	0	160
2025.04.23	08:45:00	3317.395	3321.565	3316.958	3321.565	2072	0	159
2025.04.23	09:00:00	3321.589	3332.771	3320.192	3331.706	4621	0	159
2025.04.23	09:15:00	3331.743	3340.577	3329.522	3335.559	4177	0	159
2025.04.23	09:30:00	3335.515	3337.824	3328.806	3331.500	3638	0	159
2025.04.23	09:45:00	3331.471	3331.506	3317.277	3317.745	3982	0	159
2025.04.23	10:00:00	3317.718	3330.501	3316.687	3328.685	3575	0	159
2025.04.23	10:15:00	3328.670	3334.687	3325.764	3334.150	3284	0	159
2025.04.23	10:30:00	3334.209	3336.394	3327.463	3330.146	3587	0	159
2025.04.23	10:45:00	3330.087	3332.227	3325.376	3330.039	3267	0	159
2025.04.23	11:00:00	3330.084	3332.293	3321.675	3331.378	3986	0	159
2025.04.23	11:15:00	3331.377	3339.051	3330.521	3336.105	4582	0	159
2025.04.23	11:30:00	3336.138	3337.152	3332.359	3334.300	3099	0	159
2025.04.23	11:45:00	3334.336	3334.712	3322.099	3324.594	4040	0	159
2025.04.23	12:00:00	3324.677	3325.726	3313.751	3317.842	5114	0	159
2025.04.23	12:15:00	3317.867	3333.344	3315.400	3329.473	6011	0	159
2025.04.23	12:30:00	3329.471	3329.471	3317.775	3319.986	5884	0	159
2025.04.23	12:45:00	3320.024	3320.540	3310.587	3310.857	5578	0	159
2025.04.23	13:00:00	3310.821	3313.727	3304.626	3305.788	9761	0	159
2025.04.23	13:15:00	3305.760	3309.542	3298.223	3299.920	6575	0	159
2025.04.23	13:30:00	3299.892	3304.525	3280.653	3292.214	16072	0	159
2025.04.23	13:45:00	3292.262	3294.615	3271.118	3277.522	14957	0	159
2025.04.23	14:00:00	3277.530	3278.274	3260.042	3269.700	13582	0	159
2025.04.23	14:15:00	3269.727	3284.862	3268.668	3275.396	12012	0	159
2025.04.23	14:30:00	3275.368	3288.964	3271.424	3288.840	9066	0	159
2025.04.23	14:45:00	3288.868	3296.328	3285.559	3287.450	10488	0	159
2025.04.23	15:00:00	3287.490	3294.421	3277.213	3277.542	9655	0	159
2025.04.23	15:15:00	3277.472	3283.723	3269.103	3276.924	12325	0	159
2025.04.23	15:30:00	3276.960	3281.729	3269.507	3281.347	7609	0	159
2025.04.23	15:45:00	3281.375	3288.036	3275.801	3280.424	5919	0	159
2025.04.23	16:00:00	3280.386	3289.512	3279.135	3288.075	5058	0	159
2025.04.23	16:15:00	3288.126	3294.767	3287.871	3291.849	4625	0	159
2025.04.23	16:30:00	3291.909	3299.844	3289.091	3298.082	4425	0	159
2025.04.23	16:45:00	3298.070	3305.553	3294.836	3295.157	4697	0	159
2025.04.23	17:00:00	3295.043	3301.472	3289.180	3289.494	4565	0	159
2025.04.23	17:15:00	3289.532	3289.931	3281.600	3282.495	5951	0	159
2025.04.23	17:30:00	3282.545	3284.508	3277.824	3282.983	4013	0	159
2025.04.23	17:45:00	3282.953	3284.570	3280.173	3281.391	3020	0	159
2025.04.23	18:00:00	3281.350	3286.494	3277.898	3285.766	2647	0	159
2025.04.23	18:15:00	3285.761	3287.003	3279.295	3280.374	2911	0	159
2025.04.23	18:30:00	3280.323	3281.975	3277.891	3280.316	2087	0	159
2025.04.23	18:45:00	3280.323	3283.893	3280.095	3282.784	1750	0	160
2025.04.23	19:00:00	3282.721	3292.626	3282.629	3289.617	2298	0	159
2025.04.23	19:15:00	3289.519	3296.569	3288.701	3295.824	2651	0	160
2025.04.23	19:30:00	3295.782	3296.080	3290.762	3295.545	2393	0	159
2025.04.23	19:45:00	3295.509	3297.206	3290.479	3293.916	2571	0	159
2025.04.23	20:00:00	3293.943	3295.810	3291.727	3293.417	1776	0	159
2025.04.23	20:15:00	3293.417	3294.892	3289.737	3290.353	1592	0	159
2025.04.23	20:30:00	3290.278	3290.420	3283.903	3288.854	2369	0	160
2025.04.23	20:45:00	3288.881	3290.090	3286.734	3288.376	1411	0	159
2025.04.23	22:00:00	3295.026	3311.905	3294.975	3310.105	4237	0	159
2025.04.23	22:15:00	3310.086	3311.304	3305.222	3310.796	1889	0	160
2025.04.23	22:30:00	3310.862	3315.908	3308.585	3314.126	2491	0	159
2025.04.23	22:45:00	3314.164	3314.961	3307.725	3309.090	1702	0	159
2025.04.23	23:00:00	3309.143	3311.732	3308.248	3310.418	1462	0	159
2025.04.23	23:15:00	3310.393	3312.262	3309.175	3311.183	1408	0	160
2025.04.23	23:30:00	3311.168	3314.006	3310.447	3311.905	1383	0	159
2025.04.23	23:45:00	3311.931	3316.882	3311.414	3316.384	1932	0	160
2025.04.24	00:00:00	3316.351	3321.538	3313.286	3321.385	3253	0	159
2025.04.24	00:15:00	3321.346	3335.268	3319.283	3334.653	4596	0	159
2025.04.24	00:30:00	3334.689	3339.142	3329.773	3333.054	6622	0	159
2025.04.24	00:45:00	3333.006	3335.202	3329.052	3331.731	3904	0	159
2025.04.24	01:00:00	3331.703	3348.983	3330.792	3348.324	12309	0	159
2025.04.24	01:15:00	3348.295	3361.019	3347.037	3359.449	9426	0	159
2025.04.24	01:30:00	3359.343	3367.502	3354.944	3361.991	8769	0	159
2025.04.24	01:45:00	3361.951	3365.031	3348.494	3357.466	8206	0	159
2025.04.24	02:00:00	3357.440	3363.430	3352.983	3356.567	6532	0	159
2025.04.24	02:15:00	3356.455	3359.323	3349.428	3354.112	3909	0	159
2025.04.24	02:30:00	3354.015	3355.595	3335.746	3341.699	7260	0	159
2025.04.24	02:45:00	3341.669	3345.126	3337.762	3342.155	5414	0	159
2025.04.24	03:00:00	3342.130	3342.715	3331.999	3333.925	4964	0	159
2025.04.24	03:15:00	3334.015	3337.917	3326.512	3330.370	6336	0	159
2025.04.24	03:30:00	3330.322	3330.658	3320.548	3326.802	4440	0	159
2025.04.24	03:45:00	3326.829	3329.610	3326.121	3327.074	1938	0	159
2025.04.24	04:00:00	3326.925	3331.814	3326.260	3330.829	1915	0	160
2025.04.24	04:15:00	3330.857	3330.857	3325.779	3328.764	2212	0	159
2025.04.24	04:30:00	3328.763	3331.047	3326.650	3327.657	1666	0	159
2025.04.24	04:45:00	3327.654	3329.972	3325.861	3326.107	2494	0	159
2025.04.24	05:00:00	3326.133	3328.518	3323.627	3325.954	1849	0	159
2025.04.24	05:15:00	3325.921	3327.932	3322.223	3324.781	1991	0	160
2025.04.24	05:30:00	3324.830	3335.577	3320.428	3331.047	5516	0	159
2025.04.24	05:45:00	3331.011	3333.951	3321.671	3323.810	3370	0	160
2025.04.24	06:00:00	3323.711	3327.959	3318.934	3323.377	5975	0	159
2025.04.24	06:15:00	3323.379	3325.228	3314.775	3319.979	6745	0	159
2025.04.24	06:30:00	3319.960	3321.533	3315.288	3320.288	4347	0	159
2025.04.24	06:45:00	3320.197	3328.170	3319.933	3324.581	5327	0	159
2025.04.24	07:00:00	3324.616	3339.837	3324.177	3337.716	5316	0	159
2025.04.24	07:15:00	3337.783	3338.395	3326.321	3330.393	5684	0	159
2025.04.24	07:30:00	3330.388	3330.537	3323.110	3329.894	4022	0	159
2025.04.24	07:45:00	3329.860	3336.464	3328.649	3333.586	2960	0	159
2025.04.24	08:00:00	3333.792	3334.205	3330.111	3332.427	2542	0	159
2025.04.24	08:15:00	3332.429	3335.274	3327.282	3333.042	3180	0	159
2025.04.24	08:30:00	3333.076	3338.894	3331.821	3337.201	2771	0	159
2025.04.24	08:45:00	3337.190	3341.630	3335.325	3336.126	2974	0	159
2025.04.24	09:00:00	3336.159	3342.926	3335.502	3337.713	3417	0	159
2025.04.24	09:15:00	3337.732	3339.211	3334.712	3335.150	2206	0	159
2025.04.24	09:30:00	3335.195	3335.970	3328.198	3330.251	2774	0	159
2025.04.24	09:45:00	3330.226	3336.395	3325.428	3335.659	3060	0	159
2025.04.24	10:00:00	3335.709	3336.764	3331.881	3333.217	2377	0	159
2025.04.24	10:15:00	3333.185	3333.532	3326.207	3330.533	2557	0	159
2025.04.24	10:30:00	3330.550	3331.946	3327.341	3330.401	1913	0	159
2025.04.24	10:45:00	3330.430	3333.827	3325.627	3329.889	2772	0	159
2025.04.24	11:00:00	3329.850	3335.678	3329.544	3334.355	3020	0	159
2025.04.24	11:15:00	3334.375	3342.440	3334.375	3341.468	2710	0	159
2025.04.24	11:30:00	3341.469	3343.988	3336.260	3337.581	3646	0	159
2025.04.24	11:45:00	3337.607	3340.017	3334.941	3336.917	2882	0	159
2025.04.24	12:00:00	3336.948	3341.334	3335.957	3336.993	3243	0	159
2025.04.24	12:15:00	3336.994	3340.455	3335.848	3337.245	3594	0	159
2025.04.24	12:30:00	3337.200	3344.719	3335.931	3338.190	3774	0	159
2025.04.24	12:45:00	3338.138	3341.532	3335.423	3335.952	3762	0	159
2025.04.24	13:00:00	3335.907	3336.282	3328.092	3328.885	6515	0	159
2025.04.24	13:15:00	3328.909	3332.864	3325.033	3330.551	5079	0	159
2025.04.24	13:30:00	3330.517	3333.541	3316.111	3316.501	9033	0	159
2025.04.24	13:45:00	3316.557	3320.843	3312.531	3315.348	7133	0	159
2025.04.24	14:00:00	3315.376	3318.203	3306.739	3313.620	7040	0	159
2025.04.24	14:15:00	3313.729	3319.960	3308.688	3318.255	5737	0	159
2025.04.24	14:30:00	3318.284	3327.130	3316.879	3326.517	6159	0	159
2025.04.24	14:45:00	3326.546	3330.405	3324.433	3327.519	6590	0	159
2025.04.24	15:00:00	3327.486	3327.614	3322.323	3325.627	5124	0	159
2025.04.24	15:15:00	3325.664	3327.794	3319.503	3324.042	4384	0	159
2025.04.24	15:30:00	3324.017	3329.728	3323.549	3324.372	3356	0	160
2025.04.24	15:45:00	3324.346	3330.489	3320.637	3329.391	3664	0	159
2025.04.24	16:00:00	3329.365	3335.388	3327.983	3335.179	3082	0	159
2025.04.24	16:15:00	3335.105	3335.105	3327.849	3328.690	3247	0	159
2025.04.24	16:30:00	3328.716	3329.622	3322.437	3327.555	3449	0	159
2025.04.24	16:45:00	3327.525	3331.725	3327.083	3331.555	2514	0	159
2025.04.24	17:00:00	3331.596	3334.758	3329.978	3334.081	2379	0	159
2025.04.24	17:15:00	3334.083	3337.792	3332.873	3336.737	3040	0	159
2025.04.24	17:30:00	3336.705	3338.699	3332.832	3333.410	2560	0	160
2025.04.24	17:45:00	3333.376	3337.334	3333.376	3336.724	1812	0	159
2025.04.24	18:00:00	3336.754	3339.331	3335.024	3338.376	1689	0	159
2025.04.24	18:15:00	3338.387	3340.308	3337.352	3338.041	1780	0	160
2025.04.24	18:30:00	3338.086	3338.343	3333.966	3335.236	1587	0	160
2025.04.24	18:45:00	3335.273	3336.293	3333.624	3334.737	1641	0	159
2025.04.24	19:00:00	3334.762	3336.370	3333.420	3336.331	1514	0	159
2025.04.24	19:15:00	3336.263	3337.398	3335.378	3336.908	1355	0	160
2025.04.24	19:30:00	3337.010	3341.860	3337.010	3341.675	1430	0	160
2025.04.24	19:45:00	3341.713	3347.026	3341.559	3342.226	2415	0	159
2025.04.24	20:00:00	3342.266	3342.801	3338.128	3339.422	1928	0	159
2025.04.24	20:15:00	3339.386	3341.919	3338.863	3341.787	1143	0	159
2025.04.24	20:30:00	3341.814	3346.393	3341.814	3345.290	1371	0	160
2025.04.24	20:45:00	3345.234	3349.961	3345.234	3349.370	1298	0	160
2025.04.24	22:15:00	3353.183	3363.447	3352.608	3363.371	1756	0	160
2025.04.24	22:30:00	3363.326	3370.789	3362.029	3365.493	4278	0	159
2025.04.24	22:45:00	3365.583	3367.562	3361.653	3367.111	2218	0	159
2025.04.24	23:00:00	3367.071	3368.189	3358.039	3361.744	3413	0	159
2025.04.24	23:15:00	3361.741	3361.741	3352.323	3354.726	2735	0	160
2025.04.24	23:30:00	3354.714	3355.568	3347.337	3351.216	3481	0	160
2025.04.24	23:45:00	3351.241	3354.887	3346.946	3348.976	3109	0	159
2025.04.25	00:00:00	3348.948	3358.214	3347.281	3355.876	4136	0	159
2025.04.25	00:15:00	3355.924	3361.282	3355.203	3357.587	3560	0	159
2025.04.25	00:30:00	3357.567	3361.361	3348.115	3351.756	4674	0	159
2025.04.25	00:45:00	3351.794	3358.277	3349.672	3357.706	2893	0	159
2025.04.25	01:00:00	3357.678	3363.157	3353.229	3355.425	6047	0	159
2025.04.25	01:15:00	3355.351	3356.514	3348.584	3352.939	4315	0	159
2025.04.25	01:30:00	3352.973	3354.769	3348.042	3349.290	3690	0	159
2025.04.25	01:45:00	3349.326	3351.573	3342.906	3345.741	4132	0	160
2025.04.25	02:00:00	3345.769	3353.441	3344.925	3352.532	3245	0	160
2025.04.25	02:15:00	3352.508	3353.002	3345.854	3348.494	2496	0	160
2025.04.25	02:30:00	3348.525	3351.035	3344.552	3346.543	3499	0	159
2025.04.25	02:45:00	3346.514	3348.738	3344.645	3348.738	2568	0	159
2025.04.25	03:00:00	3348.692	3351.248	3347.384	3349.424	1996	0	160
2025.04.25	03:15:00	3349.424	3354.192	3348.513	3348.855	2622	0	159
2025.04.25	03:30:00	3348.817	3349.540	3341.605	3342.161	3234	0	159
2025.04.25	03:45:00	3342.159	3342.688	3322.653	3323.655	5294	0	159
2025.04.25	04:00:00	3323.681	3327.775	3317.193	3321.778	6983	0	159
2025.04.25	04:15:00	3321.814	3326.510	3321.003	3323.922	3624	0	159
2025.04.25	04:30:00	3323.881	3323.881	3316.342	3323.050	4108	0	159
2025.04.25	04:45:00	3323.056	3326.333	3322.066	3324.761	2632	0	160
2025.04.25	05:00:00	3324.835	3327.190	3319.071	3321.167	3001	0	159
2025.04.25	05:15:00	3321.179	3321.291	3316.006	3319.156	3127	0	160
2025.04.25	05:30:00	3319.106	3319.479	3306.714	3309.395	7953	0	159
2025.04.25	05:45:00	3309.419	3309.510	3287.021	3294.528	11268	0	159
2025.04.25	06:00:00	3294.309	3297.549	3287.493	3288.892	6784	0	159
