<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.07.13	23:00:00	3369.355	3374.017	3366.358	3367.772	8221	0	160
2025.07.14	00:00:00	3367.731	3373.318	3364.886	3367.628	9191	0	160
2025.07.14	01:00:00	3367.582	3370.164	3357.017	3358.812	11582	0	160
2025.07.14	02:00:00	3358.758	3359.593	3353.865	3357.393	7365	0	160
2025.07.14	03:00:00	3357.435	3359.663	3355.402	3356.964	5629	0	160
2025.07.14	04:00:00	3356.952	3361.737	3353.735	3359.794	6394	0	160
2025.07.14	05:00:00	3359.742	3360.446	3353.706	3357.649	7361	0	160
2025.07.14	06:00:00	3357.613	3369.697	3356.638	3368.882	8337	0	160
2025.07.14	07:00:00	3368.834	3375.078	3366.581	3371.948	9136	0	160
2025.07.14	08:00:00	3371.956	3372.594	3365.355	3365.875	7001	0	160
2025.07.14	09:00:00	3365.973	3370.357	3364.034	3370.277	5646	0	160
2025.07.14	10:00:00	3370.196	3374.647	3369.760	3372.010	6012	0	160
2025.07.14	11:00:00	3372.020	3373.042	3363.917	3364.169	7041	0	160
2025.07.14	12:00:00	3364.192	3366.604	3349.354	3350.103	12970	0	160
2025.07.14	13:00:00	3350.136	3359.073	3347.139	3355.258	13289	0	160
2025.07.14	14:00:00	3355.190	3356.311	3340.954	3343.045	12976	0	160
2025.07.14	15:00:00	3343.097	3349.770	3342.437	3345.105	8581	0	160
2025.07.14	16:00:00	3345.044	3349.245	3343.082	3347.749	6346	0	160
2025.07.14	17:00:00	3347.781	3351.693	3347.326	3351.044	5353	0	160
2025.07.14	18:00:00	3351.026	3351.194	3347.899	3348.869	4384	0	160
2025.07.14	19:00:00	3348.937	3350.486	3343.179	3344.125	5694	0	160
2025.07.14	20:00:00	3344.103	3345.623	3341.217	3342.572	3569	0	160
2025.07.14	22:00:00	3343.583	3345.792	3341.301	3345.792	2975	0	160
2025.07.14	23:00:00	3345.722	3346.556	3343.945	3345.337	3257	0	160
2025.07.15	00:00:00	3345.299	3349.391	3344.758	3347.626	4618	0	160
2025.07.15	01:00:00	3347.597	3350.648	3345.969	3346.585	5922	0	160
2025.07.15	02:00:00	3346.568	3352.064	3345.737	3350.961	6046	0	160
2025.07.15	03:00:00	3350.856	3358.324	3350.750	3357.841	5695	0	160
2025.07.15	04:00:00	3357.853	3361.426	3357.581	3360.241	4779	0	160
2025.07.15	05:00:00	3360.232	3365.166	3360.232	3362.237	5240	0	160
2025.07.15	06:00:00	3362.202	3364.180	3357.637	3358.096	7005	0	160
2025.07.15	07:00:00	3358.189	3365.422	3357.470	3364.347	6587	0	160
2025.07.15	08:00:00	3364.327	3365.629	3356.520	3361.025	8640	0	160
2025.07.15	09:00:00	3361.060	3364.686	3358.623	3363.370	6890	0	160
2025.07.15	10:00:00	3363.343	3366.356	3361.117	3361.258	5482	0	160
2025.07.15	11:00:00	3361.295	3362.105	3353.985	3354.932	7217	0	160
2025.07.15	12:00:00	3354.892	3360.385	3346.428	3348.884	15372	0	160
2025.07.15	13:00:00	3348.850	3352.431	3334.370	3346.489	20423	0	160
2025.07.15	14:00:00	3346.460	3352.170	3342.431	3347.989	13826	0	160
2025.07.15	15:00:00	3348.022	3349.921	3325.363	3328.996	15933	0	160
2025.07.15	16:00:00	3328.957	3330.290	3320.218	3329.274	11041	0	160
2025.07.15	17:00:00	3329.298	3331.382	3325.852	3328.179	6476	0	160
2025.07.15	18:00:00	3328.186	3331.936	3325.786	3328.877	5589	0	160
2025.07.15	19:00:00	3328.842	3331.221	3326.421	3330.455	4846	0	160
2025.07.15	20:00:00	3330.408	3331.019	3324.788	3325.267	3185	0	160
2025.07.15	22:00:00	3325.035	3327.692	3325.035	3326.606	2736	0	160
2025.07.15	23:00:00	3326.579	3331.776	3326.326	3331.056	3371	0	160
2025.07.16	00:00:00	3331.092	3332.596	3328.820	3330.612	5149	0	160
2025.07.16	01:00:00	3330.613	3335.001	3328.821	3330.966	7324	0	160
2025.07.16	02:00:00	3330.974	3331.573	3325.053	3326.224	5208	0	160
2025.07.16	03:00:00	3326.189	3335.117	3325.899	3334.330	5431	0	160
2025.07.16	04:00:00	3334.281	3338.667	3332.818	3338.219	4694	0	160
2025.07.16	05:00:00	3338.191	3339.897	3335.601	3338.143	4883	0	160
2025.07.16	06:00:00	3338.118	3342.002	3337.732	3339.150	5988	0	160
2025.07.16	07:00:00	3339.288	3340.177	3335.931	3337.809	5651	0	160
2025.07.16	08:00:00	3337.824	3342.675	3337.695	3342.079	5061	0	160
2025.07.16	09:00:00	3342.042	3343.072	3338.973	3340.058	5565	0	160
2025.07.16	10:00:00	3340.022	3340.427	3334.039	3334.981	5562	0	160
2025.07.16	11:00:00	3334.957	3340.266	3333.720	3339.259	6814	0	160
2025.07.16	12:00:00	3339.219	3341.031	3331.022	3334.494	12462	0	160
2025.07.16	13:00:00	3334.531	3339.428	3321.938	3326.819	14663	0	160
2025.07.16	14:00:00	3326.855	3342.666	3319.529	3338.162	20215	0	160
2025.07.16	15:00:00	3338.116	3377.523	3336.042	3343.553	68240	0	160
2025.07.16	16:00:00	3343.524	3355.152	3338.886	3349.054	23780	0	160
2025.07.16	17:00:00	3349.076	3357.274	3348.744	3354.816	9489	0	160
2025.07.16	18:00:00	3354.777	3357.410	3349.061	3350.346	6409	0	160
2025.07.16	19:00:00	3350.325	3350.486	3346.014	3347.080	6876	0	160
2025.07.16	20:00:00	3347.116	3349.545	3346.266	3347.547	3814	0	160
2025.07.16	22:00:00	3350.161	3352.247	3346.185	3349.595	3851	0	160
2025.07.16	23:00:00	3349.594	3350.223	3345.265	3346.526	3416	0	160
2025.07.17	00:00:00	3346.556	3347.405	3339.642	3340.821	5576	0	160
2025.07.17	01:00:00	3340.914	3344.492	3337.204	3343.905	7343	0	160
2025.07.17	02:00:00	3343.877	3344.645	3337.719	3341.353	5584	0	160
2025.07.17	03:00:00	3341.398	3342.426	3336.241	3341.486	5181	0	160
2025.07.17	04:00:00	3341.511	3344.726	3338.383	3342.763	4174	0	160
2025.07.17	05:00:00	3342.718	3342.928	3335.878	3339.325	5220	0	160
2025.07.17	06:00:00	3339.328	3339.738	3328.215	3335.472	9259	0	160
2025.07.17	07:00:00	3335.439	3336.191	3325.208	3325.886	8328	0	160
2025.07.17	08:00:00	3325.925	3332.032	3325.550	3328.828	6000	0	160
2025.07.17	09:00:00	3328.843	3332.523	3324.697	3325.608	5535	0	160
2025.07.17	10:00:00	3325.508	3331.111	3324.893	3325.788	6103	0	160
2025.07.17	11:00:00	3325.742	3328.527	3322.358	3324.254	7226	0	160
2025.07.17	12:00:00	3324.261	3328.637	3309.883	3313.107	18320	0	160
2025.07.17	13:00:00	3313.151	3321.891	3311.072	3319.015	19131	0	160
2025.07.17	14:00:00	3319.037	3335.160	3318.279	3334.143	11448	0	160
2025.07.17	15:00:00	3334.183	3338.427	3331.302	3336.707	8647	0	160
2025.07.17	16:00:00	3336.675	3339.944	3335.378	3338.821	6328	0	160
2025.07.17	17:00:00	3338.861	3341.098	3336.316	3337.444	5505	0	160
2025.07.17	18:00:00	3337.445	3338.958	3335.594	3338.523	4517	0	160
2025.07.17	19:00:00	3338.537	3340.771	3338.200	3339.763	4355	0	160
2025.07.17	20:00:00	3339.779	3340.229	3337.409	3338.733	2610	0	160
2025.07.17	22:00:00	3340.927	3344.009	3338.203	3343.339	5056	0	160
2025.07.17	23:00:00	3343.339	3343.448	3339.523	3340.139	3688	0	160
2025.07.18	00:00:00	3340.176	3341.513	3338.003	3339.872	4708	0	160
2025.07.18	01:00:00	3339.900	3343.035	3335.352	3337.698	7667	0	160
2025.07.18	02:00:00	3337.666	3344.261	3336.859	3337.844	6689	0	160
2025.07.18	03:00:00	3337.781	3338.484	3334.038	3334.600	4872	0	160
2025.07.18	04:00:00	3334.598	3336.986	3333.738	3336.985	4131	0	160
2025.07.18	05:00:00	3337.018	3340.402	3333.382	3333.433	5738	0	160
2025.07.18	06:00:00	3333.469	3342.729	3331.801	3342.043	7163	0	160
2025.07.18	07:00:00	3342.004	3350.093	3340.670	3349.823	6286	0	160
2025.07.18	08:00:00	3349.849	3350.398	3346.237	3347.467	5505	0	160
2025.07.18	09:00:00	3347.504	3354.882	3347.421	3352.322	5815	0	160
2025.07.18	10:00:00	3352.223	3352.772	3347.894	3351.349	6197	0	160
2025.07.18	11:00:00	3351.324	3357.714	3350.819	3354.403	6401	0	160
2025.07.18	12:00:00	3354.458	3361.236	3354.205	3359.916	8868	0	160
2025.07.18	13:00:00	3359.954	3360.346	3352.181	3355.534	12918	0	160
2025.07.18	14:00:00	3355.565	3359.141	3351.137	3354.707	11213	0	160
2025.07.18	15:00:00	3354.706	3356.413	3352.288	3353.654	8011	0	160
2025.07.18	16:00:00	3353.629	3357.531	3351.196	3353.732	7250	0	160
2025.07.18	17:00:00	3353.750	3353.750	3350.508	3352.223	5520	0	160
2025.07.18	18:00:00	3352.218	3353.367	3350.112	3351.365	4453	0	160
2025.07.18	19:00:00	3351.348	3352.778	3347.668	3348.316	4686	0	160
2025.07.18	20:00:00	3348.279	3352.098	3347.804	3350.395	3463	0	160
2025.07.20	22:00:00	3348.767	3350.115	3345.015	3347.755	4156	0	160
2025.07.20	23:00:00	3347.778	3349.502	3345.380	3349.128	3628	0	160
2025.07.21	00:00:00	3349.168	3354.550	3347.656	3352.272	4981	0	160
2025.07.21	01:00:00	3352.241	3358.641	3351.869	3356.425	6842	0	160
2025.07.21	02:00:00	3356.478	3357.403	3352.293	3354.095	5387	0	160
2025.07.21	03:00:00	3354.163	3356.899	3351.063	3351.286	4577	0	160
2025.07.21	04:00:00	3351.275	3358.729	3350.618	3357.791	3966	0	160
2025.07.21	05:00:00	3357.764	3369.701	3357.667	3366.661	8540	0	160
2025.07.21	06:00:00	3366.689	3370.785	3365.377	3368.384	6701	0	160
2025.07.21	07:00:00	3368.340	3370.492	3363.875	3364.763	6546	0	160
2025.07.21	08:00:00	3364.800	3366.920	3363.126	3365.909	6134	0	160
2025.07.21	09:00:00	3365.947	3366.413	3362.674	3366.071	5104	0	160
2025.07.21	10:00:00	3366.108	3368.040	3362.801	3365.996	4695	0	160
2025.07.21	11:00:00	3366.019	3375.594	3365.260	3375.302	7032	0	160
2025.07.21	12:00:00	3375.271	3388.606	3374.531	3387.230	10436	0	160
2025.07.21	13:00:00	3387.261	3395.321	3383.658	3388.613	14618	0	160
2025.07.21	14:00:00	3388.544	3401.575	3386.141	3400.316	15658	0	160
2025.07.21	15:00:00	3400.283	3401.022	3395.597	3397.994	10628	0	160
2025.07.21	16:00:00	3397.983	3399.032	3393.731	3395.595	7951	0	160
2025.07.21	17:00:00	3395.587	3395.827	3391.468	3393.224	6189	0	160
2025.07.21	18:00:00	3393.267	3395.829	3393.016	3395.350	5472	0	160
2025.07.21	19:00:00	3395.430	3399.787	3395.077	3398.837	6483	0	160
2025.07.21	20:00:00	3398.744	3399.276	3396.770	3397.578	3261	0	160
2025.07.21	22:00:00	3399.028	3401.115	3398.061	3399.329	2631	0	160
2025.07.21	23:00:00	3399.369	3402.783	3393.208	3396.532	5393	0	160
2025.07.22	00:00:00	3396.540	3397.665	3390.448	3394.481	7656	0	160
2025.07.22	01:00:00	3394.526	3395.843	3385.106	3385.964	9363	0	160
2025.07.22	02:00:00	3385.952	3391.955	3385.241	3391.566	6494	0	160
2025.07.22	03:00:00	3391.524	3393.715	3388.737	3392.591	5092	0	160
2025.07.22	04:00:00	3392.517	3392.550	3387.942	3391.162	4365	0	160
2025.07.22	05:00:00	3391.197	3391.934	3384.653	3385.542	6364	0	160
2025.07.22	06:00:00	3385.584	3388.000	3384.366	3384.691	6763	0	160
2025.07.22	07:00:00	3384.818	3387.634	3383.240	3387.634	5596	0	160
2025.07.22	08:00:00	3387.591	3390.111	3386.192	3389.017	6629	0	160
2025.07.22	09:00:00	3388.973	3390.658	3384.528	3386.193	5788	0	160
2025.07.22	10:00:00	3386.198	3388.747	3385.889	3387.059	4606	0	160
2025.07.22	11:00:00	3387.115	3391.663	3386.653	3391.348	5353	0	160
2025.07.22	12:00:00	3391.378	3407.896	3391.016	3407.643	11196	0	160
2025.07.22	13:00:00	3407.592	3420.204	3406.397	3412.328	19286	0	160
2025.07.22	14:00:00	3412.377	3427.758	3405.025	3426.368	21039	0	160
2025.07.22	15:00:00	3426.370	3430.614	3423.665	3426.597	13671	0	160
2025.07.22	16:00:00	3426.640	3432.925	3426.245	3432.169	8870	0	160
2025.07.22	17:00:00	3432.212	3433.507	3426.521	3429.236	8658	0	160
2025.07.22	18:00:00	3429.254	3431.050	3427.892	3429.637	6020	0	160
2025.07.22	19:00:00	3429.612	3432.496	3428.885	3431.738	5800	0	160
2025.07.22	20:00:00	3431.683	3432.676	3427.772	3431.203	4324	0	160
2025.07.22	22:00:00	3430.826	3431.405	3427.460	3427.943	3225	0	160
2025.07.22	23:00:00	3427.926	3433.312	3426.283	3427.458	5872	0	160
2025.07.23	00:00:00	3427.433	3438.980	3427.033	3428.862	9776	0	160
2025.07.23	01:00:00	3428.852	3430.692	3420.959	3421.114	13042	0	160
2025.07.23	02:00:00	3421.071	3425.099	3419.154	3423.065	7970	0	160
2025.07.23	03:00:00	3422.991	3428.716	3422.853	3423.153	6879	0	160
2025.07.23	04:00:00	3423.063	3425.301	3421.994	3423.467	5125	0	160
2025.07.23	05:00:00	3423.505	3423.856	3416.322	3420.379	6695	0	160
2025.07.23	06:00:00	3420.357	3425.232	3419.497	3425.012	8462	0	160
2025.07.23	07:00:00	3424.973	3429.702	3419.865	3420.720	7476	0	160
2025.07.23	08:00:00	3420.754	3428.744	3420.579	3428.376	7092	0	160
2025.07.23	09:00:00	3428.412	3433.855	3428.249	3431.188	6104	0	160
2025.07.23	10:00:00	3431.158	3431.422	3421.159	3422.712	7180	0	160
2025.07.23	11:00:00	3422.675	3429.782	3420.305	3428.180	6924	0	160
2025.07.23	12:00:00	3428.170	3430.000	3419.868	3420.025	10554	0	160
2025.07.23	13:00:00	3419.993	3420.626	3405.576	3413.346	19336	0	160
2025.07.23	14:00:00	3413.304	3419.847	3410.614	3413.562	10623	0	160
2025.07.23	15:00:00	3413.486	3415.874	3398.134	3398.134	11501	0	160
2025.07.23	16:00:00	3398.106	3398.106	3381.402	3387.379	27106	0	160
2025.07.23	17:00:00	3387.344	3394.887	3385.636	3393.197	11417	0	160
2025.07.23	18:00:00	3393.233	3395.875	3391.954	3393.710	6299	0	160
2025.07.23	19:00:00	3393.737	3395.920	3388.503	3390.081	6492	0	160
2025.07.23	20:00:00	3390.122	3390.443	3386.123	3386.882	3737	0	160
2025.07.23	22:00:00	3391.108	3392.510	3386.696	3386.696	3798	0	160
2025.07.23	23:00:00	3386.768	3391.601	3386.497	3390.008	3879	0	160
2025.07.24	00:00:00	3390.060	3393.259	3388.528	3391.411	5347	0	160
2025.07.24	01:00:00	3391.478	3393.438	3384.027	3387.651	11714	0	160
2025.07.24	02:00:00	3387.678	3388.940	3380.834	3383.836	10095	0	160
2025.07.24	03:00:00	3383.872	3386.052	3374.728	3383.762	9540	0	160
2025.07.24	04:00:00	3383.666	3385.389	3380.950	3382.575	4847	0	160
2025.07.24	05:00:00	3382.584	3382.941	3374.405	3379.265	7361	0	160
2025.07.24	06:00:00	3379.218	3379.575	3369.926	3376.045	8789	0	160
2025.07.24	07:00:00	3375.924	3377.597	3365.982	3367.757	8035	0	160
2025.07.24	08:00:00	3367.767	3374.727	3365.820	3369.718	7558	0	160
2025.07.24	09:00:00	3369.678	3370.146	3362.021	3363.627	7234	0	160
2025.07.24	10:00:00	3363.647	3367.199	3362.080	3364.376	5622	0	160
2025.07.24	11:00:00	3364.409	3366.481	3361.253	3362.296	6111	0	160
2025.07.24	12:00:00	3362.254	3365.514	3352.536	3353.469	12517	0	160
2025.07.24	13:00:00	3353.504	3372.159	3351.315	3366.744	19269	0	160
2025.07.24	14:00:00	3366.653	3377.421	3365.667	3373.666	11950	0	160
2025.07.24	15:00:00	3373.556	3375.204	3370.349	3372.541	8357	0	160
2025.07.24	16:00:00	3372.515	3373.702	3366.926	3367.004	6319	0	160
2025.07.24	17:00:00	3366.988	3371.812	3366.267	3370.032	5668	0	160
2025.07.24	18:00:00	3370.092	3373.477	3367.385	3372.027	4731	0	160
2025.07.24	19:00:00	3371.988	3373.130	3370.015	3370.478	4312	0	160
2025.07.24	20:00:00	3370.517	3371.260	3367.222	3368.152	3593	0	160
2025.07.24	22:00:00	3368.512	3370.011	3365.131	3368.799	4043	0	160
2025.07.24	23:00:00	3368.740	3371.407	3366.676	3369.419	4144	0	160
2025.07.25	00:00:00	3369.422	3373.578	3368.356	3372.220	4589	0	160
2025.07.25	01:00:00	3372.238	3372.783	3366.009	3370.414	6499	0	160
2025.07.25	02:00:00	3370.388	3370.625	3362.490	3363.214	5838	0	160
2025.07.25	03:00:00	3363.178	3363.580	3358.613	3359.194	5136	0	160
2025.07.25	04:00:00	3359.176	3363.501	3357.819	3360.994	4803	0	160
2025.07.25	05:00:00	3361.027	3362.418	3355.290	3358.677	5421	0	160
2025.07.25	06:00:00	3358.636	3359.776	3354.664	3359.373	6472	0	160
2025.07.25	07:00:00	3359.369	3360.171	3352.706	3354.008	6090	0	160
2025.07.25	08:00:00	3354.041	3355.358	3344.551	3345.490	6302	0	160
2025.07.25	09:00:00	3345.495	3348.928	3343.037	3345.884	5636	0	160
2025.07.25	10:00:00	3345.889	3348.066	3340.959	3342.836	5655	0	160
2025.07.25	11:00:00	3342.898	3345.196	3338.623	3341.012	6552	0	160
2025.07.25	12:00:00	3341.008	3344.092	3336.312	3340.724	8806	0	160
2025.07.25	13:00:00	3340.705	3347.498	3336.811	3343.977	15977	0	160
2025.07.25	14:00:00	3343.935	3344.961	3330.523	3331.751	16402	0	160
2025.07.25	15:00:00	3331.793	3335.938	3324.928	3327.896	15586	0	160
2025.07.25	16:00:00	3327.851	3331.465	3326.161	3329.705	7379	0	160
2025.07.25	17:00:00	3329.671	3336.799	3329.614	3335.874	5835	0	160
2025.07.25	18:00:00	3335.961	3339.396	3335.820	3338.699	4338	0	160
2025.07.25	19:00:00	3338.776	3340.284	3337.237	3337.804	4418	0	160
2025.07.25	20:00:00	3337.769	3339.181	3336.187	3336.826	3536	0	160
2025.07.27	22:00:00	3329.144	3335.345	3323.817	3329.603	8532	0	160
2025.07.27	23:00:00	3329.587	3337.465	3329.428	3333.683	7406	0	160
2025.07.28	00:00:00	3333.675	3336.090	3327.640	3333.426	7750	0	160
2025.07.28	01:00:00	3333.334	3338.800	3329.850	3331.992	10845	0	160
2025.07.28	02:00:00	3331.939	3336.539	3330.570	3335.632	6075	0	160
2025.07.28	03:00:00	3335.580	3343.316	3334.399	3343.246	5164	0	160
2025.07.28	04:00:00	3343.199	3344.045	3339.432	3339.633	4562	0	160
2025.07.28	05:00:00	3339.650	3344.233	3338.029	3343.398	5423	0	160
2025.07.28	06:00:00	3343.333	3345.352	3335.755	3340.200	7118	0	160
2025.07.28	07:00:00	3340.130	3341.896	3333.785	3334.882	8021	0	160
2025.07.28	08:00:00	3334.879	3338.791	3332.382	3335.965	6620	0	160
2025.07.28	09:00:00	3335.978	3340.780	3335.884	3337.732	6691	0	160
2025.07.28	10:00:00	3337.744	3338.839	3334.166	3335.856	7054	0	160
2025.07.28	11:00:00	3335.900	3338.333	3334.407	3336.519	5765	0	160
2025.07.28	12:00:00	3336.568	3338.369	3325.508	3328.472	11135	0	160
2025.07.28	13:00:00	3328.479	3330.688	3301.777	3302.314	18340	0	160
2025.07.28	14:00:00	3302.344	3314.817	3301.770	3307.981	18920	0	160
2025.07.28	15:00:00	3307.942	3317.168	3306.555	3314.764	9539	0	160
2025.07.28	16:00:00	3314.736	3315.053	3311.451	3312.286	5855	0	160
2025.07.28	17:00:00	3312.255	3313.206	3308.820	3310.749	6262	0	160
2025.07.28	18:00:00	3310.738	3315.614	3310.186	3313.659	4563	0	160
2025.07.28	19:00:00	3313.692	3318.890	3312.974	3317.161	5015	0	160
2025.07.28	20:00:00	3317.195	3318.409	3314.408	3314.878	3456	0	160
2025.07.28	22:00:00	3313.217	3315.295	3311.901	3314.614	5414	0	160
2025.07.28	23:00:00	3314.626	3314.724	3310.485	3312.468	3664	0	160
2025.07.29	00:00:00	3312.485	3315.903	3307.843	3311.600	6855	0	160
2025.07.29	01:00:00	3311.612	3320.861	3308.473	3318.918	8852	0	160
2025.07.29	02:00:00	3318.947	3320.337	3317.470	3318.928	5828	0	160
2025.07.29	03:00:00	3318.888	3318.888	3311.203	3312.576	5669	0	160
2025.07.29	04:00:00	3312.580	3317.445	3308.990	3316.507	4971	0	160
2025.07.29	05:00:00	3316.498	3320.045	3314.281	3319.874	5368	0	160
2025.07.29	06:00:00	3319.905	3322.430	3316.250	3316.975	10070	0	160
2025.07.29	07:00:00	3317.017	3318.691	3311.294	3317.133	9268	0	160
2025.07.29	08:00:00	3317.139	3329.976	3316.603	3326.385	8352	0	160
2025.07.29	09:00:00	3326.347	3328.285	3320.831	3324.475	8856	0	160
2025.07.29	10:00:00	3324.574	3326.418	3321.965	3322.155	5380	0	160
2025.07.29	11:00:00	3322.195	3322.201	3314.884	3315.278	7463	0	160
2025.07.29	12:00:00	3315.249	3324.530	3315.229	3323.225	9428	0	160
2025.07.29	13:00:00	3323.200	3324.231	3312.842	3317.486	16602	0	160
2025.07.29	14:00:00	3317.446	3329.635	3311.890	3328.900	14723	0	160
2025.07.29	15:00:00	3328.933	3334.142	3319.566	3320.751	11247	0	160
2025.07.29	16:00:00	3320.751	3324.784	3319.072	3323.152	7336	0	160
2025.07.29	17:00:00	3323.120	3329.269	3322.950	3328.250	6167	0	160
2025.07.29	18:00:00	3328.299	3330.906	3325.291	3325.807	4969	0	160
2025.07.29	19:00:00	3325.892	3328.767	3322.680	3324.938	5893	0	160
2025.07.29	20:00:00	3324.989	3326.686	3324.697	3326.460	3339	0	160
2025.07.29	22:00:00	3327.751	3329.171	3325.956	3327.643	2654	0	160
2025.07.29	23:00:00	3327.686	3328.359	3326.160	3327.531	2697	0	160
2025.07.30	00:00:00	3327.568	3333.673	3327.206	3330.206	5234	0	160
2025.07.30	01:00:00	3330.104	3333.256	3321.876	3323.295	8513	0	160
2025.07.30	02:00:00	3323.351	3332.349	3323.351	3329.373	6892	0	160
2025.07.30	03:00:00	3329.356	3329.905	3326.214	3328.429	4889	0	160
2025.07.30	04:00:00	3328.365	3329.828	3325.772	3327.245	4119	0	160
2025.07.30	05:00:00	3327.172	3330.633	3324.437	3324.946	5514	0	160
2025.07.30	06:00:00	3324.918	3327.538	3323.058	3326.990	6312	0	160
2025.07.30	07:00:00	3327.101	3332.149	3325.601	3327.751	6344	0	160
2025.07.30	08:00:00	3327.784	3333.406	3327.495	3332.199	6008	0	160
2025.07.30	09:00:00	3332.169	3334.025	3329.330	3331.273	5686	0	160
2025.07.30	10:00:00	3331.245	3333.002	3326.622	3328.473	8150	0	160
2025.07.30	11:00:00	3328.515	3331.673	3323.966	3330.846	7358	0	160
2025.07.30	12:00:00	3330.829	3331.904	3310.565	3313.421	13937	0	160
2025.07.30	13:00:00	3313.446	3316.074	3298.428	3303.078	22287	0	160
2025.07.30	14:00:00	3303.105	3308.395	3301.166	3302.045	10135	0	160
2025.07.30	15:00:00	3302.115	3303.341	3288.575	3290.465	11909	0	160
2025.07.30	16:00:00	3290.378	3298.509	3289.874	3297.950	7064	0	160
2025.07.30	17:00:00	3297.990	3302.100	3297.654	3301.493	5825	0	160
2025.07.30	18:00:00	3301.376	3304.767	3279.474	3280.221	31720	0	160
2025.07.30	19:00:00	3280.178	3282.655	3268.034	3269.396	22299	0	160
2025.07.30	20:00:00	3269.334	3276.213	3268.965	3275.266	7656	0	160
2025.07.30	22:00:00	3274.201	3280.076	3274.201	3278.907	5284	0	160
2025.07.30	23:00:00	3278.906	3285.800	3277.742	3285.303	4463	0	160
2025.07.31	00:00:00	3285.257	3288.496	3282.802	3286.516	7898	0	160
2025.07.31	01:00:00	3286.543	3293.953	3285.056	3293.786	10802	0	160
2025.07.31	02:00:00	3293.838	3297.516	3290.476	3297.218	7229	0	160
2025.07.31	03:00:00	3297.252	3298.574	3293.434	3295.086	5966	0	160
2025.07.31	04:00:00	3295.042	3298.418	3293.644	3298.098	4635	0	160
2025.07.31	05:00:00	3298.065	3301.543	3294.646	3299.671	5264	0	160
2025.07.31	06:00:00	3299.641	3304.837	3298.040	3299.024	8034	0	160
2025.07.31	07:00:00	3299.027	3309.771	3298.013	3304.761	8508	0	160
2025.07.31	08:00:00	3304.682	3314.830	3303.557	3309.953	8589	0	160
2025.07.31	09:00:00	3309.914	3313.170	3304.822	3306.645	7785	0	160
2025.07.31	10:00:00	3306.703	3308.146	3293.782	3296.261	8519	0	160
2025.07.31	11:00:00	3296.269	3307.776	3295.146	3306.111	9974	0	160
2025.07.31	12:00:00	3306.086	3311.163	3303.919	3307.642	11083	0	160
2025.07.31	13:00:00	3307.677	3310.479	3300.588	3301.413	18659	0	160
2025.07.31	14:00:00	3301.369	3303.205	3291.300	3296.121	15287	0	160
2025.07.31	15:00:00	3296.092	3299.136	3291.316	3295.545	10690	0	160
2025.07.31	16:00:00	3295.437	3297.325	3289.586	3294.988	9799	0	160
2025.07.31	17:00:00	3295.014	3298.450	3294.023	3295.006	7573	0	160
2025.07.31	18:00:00	3295.043	3297.129	3292.821	3295.711	5466	0	160
2025.07.31	19:00:00	3295.755	3296.370	3290.485	3291.029	5961	0	160
2025.07.31	20:00:00	3290.989	3293.711	3289.830	3290.735	4101	0	160
2025.07.31	22:00:00	3289.873	3295.172	3289.583	3295.010	3350	0	160
2025.07.31	23:00:00	3294.999	3295.138	3287.967	3288.651	4926	0	160
2025.08.01	00:00:00	3288.607	3293.799	3286.399	3290.356	6975	0	160
2025.08.01	01:00:00	3290.304	3293.535	3281.566	3283.643	8514	0	160
2025.08.01	02:00:00	3283.616	3292.488	3283.269	3291.718	7765	0	160
2025.08.01	03:00:00	3291.713	3297.140	3290.522	3291.403	5844	0	160
2025.08.01	04:00:00	3291.365	3295.580	3290.080	3292.088	5790	0	160
2025.08.01	05:00:00	3292.094	3300.470	3291.736	3296.712	6239	0	160
2025.08.01	06:00:00	3296.669	3297.695	3290.523	3292.397	6779	0	160
2025.08.01	07:00:00	3292.359	3293.384	3285.223	3286.861	8098	0	160
2025.08.01	08:00:00	3286.823	3294.476	3285.271	3294.265	7144	0	160
2025.08.01	09:00:00	3294.248	3296.425	3292.753	3294.438	6360	0	160
2025.08.01	10:00:00	3294.447	3303.104	3293.224	3298.360	6624	0	160
2025.08.01	11:00:00	3298.397	3301.334	3296.811	3300.309	6770	0	160
2025.08.01	12:00:00	3300.342	3345.261	3297.385	3341.208	28924	0	160
2025.08.01	13:00:00	3341.182	3354.631	3338.842	3342.090	32475	0	160
2025.08.01	14:00:00	3342.194	3355.088	3341.295	3345.940	24556	0	160
2025.08.01	15:00:00	3345.937	3351.320	3341.573	3348.567	13259	0	160
2025.08.01	16:00:00	3348.532	3349.377	3340.532	3347.365	11213	0	160
2025.08.01	17:00:00	3347.284	3349.434	3345.586	3348.220	8660	0	160
2025.08.01	18:00:00	3348.249	3351.375	3345.882	3347.624	6177	0	160
2025.08.01	19:00:00	3347.585	3361.325	3347.585	3357.185	10009	0	160
2025.08.01	20:00:00	3357.239	3363.566	3357.028	3363.119	5131	0	160
2025.08.03	22:00:00	3364.339	3364.563	3357.684	3359.084	6879	0	160
2025.08.03	23:00:00	3359.126	3362.050	3354.526	3361.957	5508	0	160
2025.08.04	00:00:00	3361.990	3362.378	3350.113	3352.197	7689	0	160
2025.08.04	01:00:00	3352.149	3353.677	3345.006	3352.315	9168	0	160
